task,parcellation,seed,estimator,variant,input_set,source,target,is_block,n_train,n_test,n_src_feat,n_tgt_feat,mse,r2,pearson,demeaned_pearson,top1_acc,avg_rank,status,git_commit,config_hash,data_load_mode,hp_gamma_mult,hp_alpha
reconstruction,Glasser,2,bayesian_ridge,bayesian_ridge,SC+bv+demo,SC+bv+demo,FC,True,683,195,64645,64620,0.0135081289336085,0.0079861981794238,0.8381317853927612,0.1306651532649994,0.041025641025641,0.7725180802103879,ok,e8f290e,93bbdb70,precomputed,,
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64645,64620,0.0145329656079411,-0.0689501017332077,0.8250650763511658,0.1059107035398483,0.0512820512820512,0.7408809993425378,ok,e8f290e,8c714087,precomputed,0.5,0.1
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64645,64620,0.013570848852396,0.0030703735537827,0.8372738361358643,0.1189224794507026,0.0307692307692307,0.7631558185404339,ok,e8f290e,5eea7f47,precomputed,0.5,1.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64645,64620,0.0136435786262154,0.0004357476427685,0.8365715742111206,0.1196923851966857,0.041025641025641,0.7696252465483235,ok,e8f290e,93431a69,precomputed,0.5,10.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64645,64620,0.0147478375583887,-0.0847546011209487,0.8224930763244629,0.1045941114425659,0.0512820512820512,0.7398290598290598,ok,e8f290e,0b6cae27,precomputed,1.0,0.1
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64645,64620,0.0136804105713963,-0.0056433863937854,0.8358082175254822,0.1162616237998008,0.0307692307692307,0.7608415516107824,ok,e8f290e,2268afa0,precomputed,1.0,1.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64645,64620,0.0136046865954995,0.0029362896457314,0.8370413184165955,0.1215966716408729,0.0461538461538461,0.7727810650887574,ok,e8f290e,7c0efa7f,precomputed,1.0,10.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64645,64620,0.0147956581786274,-0.0883127301931381,0.8220024108886719,0.1047599017620086,0.0512820512820512,0.743905325443787,ok,e8f290e,cf70e47e,precomputed,2.0,0.1
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64645,64620,0.0137804672122001,-0.0133056696504354,0.8345174789428711,0.115428015589714,0.0307692307692307,0.7626298487836949,ok,e8f290e,d913d429,precomputed,2.0,1.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,64645,64620,0.0135781951248645,0.0046041626483201,0.8373561501502991,0.1221763417124748,0.0461538461538461,0.7737804076265615,ok,e8f290e,2ea93e12,precomputed,2.0,10.0
reconstruction,Glasser,2,pca_pls,pca_pls,FC,FC,FC,False,683,195,64620,64620,0.0109169241040945,0.182537168264389,0.8690100312232971,0.4349097609519958,1.0,1.0,ok,e8f290e,e2b42e97,precomputed,,
reconstruction,Glasser,2,bayesian_ridge,bayesian_ridge,FC,FC,FC,False,683,195,64620,64620,0.0072682234458625,0.4222841262817383,0.9127463102340698,0.6750682592391968,1.0,1.0,ok,e8f290e,701c3f62,precomputed,,
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC,FC,FC,False,683,195,64620,64620,0.0073961461894214,0.4172517657279968,0.9114943146705629,0.6750590205192566,1.0,1.0,ok,e8f290e,147c9f28,precomputed,0.5,0.1
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC,FC,FC,False,683,195,64620,64620,0.0099188853055238,0.2534788250923157,0.8825265765190125,0.6750288009643555,1.0,1.0,ok,e8f290e,8845aae8,precomputed,0.5,1.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC,FC,FC,False,683,195,64620,64620,0.0130828525871038,0.0388846807181835,0.8435623645782471,0.674177885055542,0.9794871794871794,0.9998948060486522,ok,e8f290e,acb4f130,precomputed,0.5,10.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC,FC,FC,False,683,195,64620,64620,0.0073097362183034,0.4214611649513244,0.9123952984809875,0.6750303506851196,1.0,1.0,ok,e8f290e,91c746df,precomputed,1.0,0.1
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC,FC,FC,False,683,195,64620,64620,0.0089704375714063,0.3167648315429687,0.8939164280891418,0.6749599575996399,1.0,1.0,ok,e8f290e,511e9037,precomputed,1.0,1.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC,FC,FC,False,683,195,64620,64620,0.0126930084079504,0.0654730722308158,0.8484357595443726,0.673506498336792,0.9948717948717948,0.999973701512163,ok,e8f290e,8a52f5b1,precomputed,1.0,10.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC,FC,FC,False,683,195,64620,64620,0.0073033147491514,0.4211266338825226,0.9124893546104432,0.674903929233551,1.0,1.0,ok,e8f290e,645872fe,precomputed,2.0,0.1
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC,FC,FC,False,683,195,64620,64620,0.008469951339066,0.3496436476707458,0.8999229073524475,0.6746683716773987,1.0,1.0,ok,e8f290e,22ebfd22,precomputed,2.0,1.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC,FC,FC,False,683,195,64620,64620,0.012350670993328,0.0887673422694206,0.8527575135231018,0.6707649230957031,1.0,1.0,ok,e8f290e,ccd02584,precomputed,2.0,10.0
reconstruction,Glasser,2,pca_pls,pca_pls,SC,SC,SC,False,683,195,64620,64620,0.0047009293921291,0.030492952093482,0.9252236485481262,0.359904944896698,1.0,1.0,ok,e8f290e,08a20f15,precomputed,,
reconstruction,Glasser,2,bayesian_ridge,bayesian_ridge,SC,SC,SC,False,683,195,64620,64620,0.0031354231759905,0.0728924944996833,0.9506648182868958,0.6478606462478638,1.0,1.0,ok,e8f290e,ad1a60b9,precomputed,,
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC,SC,SC,False,683,195,64620,64620,0.0031857155263423,0.1078554317355156,0.9499478936195374,0.6478495001792908,1.0,1.0,ok,e8f290e,cfc16c0a,precomputed,0.5,0.1
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC,SC,SC,False,683,195,64620,64620,0.0040831826627254,0.1064071729779243,0.9361061453819276,0.6477819085121155,1.0,1.0,ok,e8f290e,c20057b4,precomputed,0.5,1.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC,SC,SC,False,683,195,64620,64620,0.0051889680325984,0.0144905000925064,0.9183845520019532,0.6434744596481323,1.0,1.0,ok,e8f290e,1bb84d25,precomputed,0.5,10.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC,SC,SC,False,683,195,64620,64620,0.0031559185590595,0.0961891636252403,0.950386881828308,0.6478151679039001,1.0,1.0,ok,e8f290e,fdc49d7e,precomputed,1.0,0.1
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC,SC,SC,False,683,195,64620,64620,0.0037596642505377,0.1238640919327735,0.941224217414856,0.6476753950119019,1.0,1.0,ok,e8f290e,8c948849,precomputed,1.0,1.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC,SC,SC,False,683,195,64620,64620,0.0050571989268064,0.0271049570292234,0.920526683330536,0.6406884789466858,1.0,1.0,ok,e8f290e,4c8c8d5a,precomputed,1.0,10.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC,SC,SC,False,683,195,64620,64620,0.0031564331147819,0.09408700466156,0.9503946900367736,0.6476557850837708,1.0,1.0,ok,e8f290e,f85d22e5,precomputed,2.0,0.1
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC,SC,SC,False,683,195,64620,64620,0.0036034206859767,0.128843069076538,0.9437177777290344,0.647186815738678,1.0,1.0,ok,e8f290e,8dc3a278,precomputed,2.0,1.0
reconstruction,Glasser,2,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC,SC,SC,False,683,195,64620,64620,0.0049492674879729,0.0372678823769092,0.922311782836914,0.6293778419494629,1.0,1.0,ok,e8f290e,d67a9ea6,precomputed,2.0,10.0
reconstruction,Glasser,3,pca_pls,pca_pls,FC,FC,SC,False,683,195,64620,64620,0.00557680753991,-0.0123688224703073,0.9125555753707886,0.136321946978569,0.1025641025641025,0.8824194608809993,ok,6b5eb84,533686c1,precomputed,,
reconstruction,Glasser,3,bayesian_ridge,bayesian_ridge,FC,FC,SC,False,683,195,64620,64620,0.0053787557408213,0.018658360466361,0.9158114194869996,0.1666486263275146,0.1384615384615384,0.8870216962524655,ok,6b5eb84,f1305007,precomputed,,
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC,FC,SC,False,683,195,64620,64620,0.0056550963781774,-0.0280707087367773,0.9113163948059082,0.1375797241926193,0.1794871794871795,0.9045364891518738,ok,6b5eb84,69523a82,precomputed,0.5,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC,FC,SC,False,683,195,64620,64620,0.0054371571168303,0.0069542252458631,0.9152326583862304,0.1380695849657058,0.1435897435897435,0.9217882971729126,ok,6b5eb84,7c984ef5,precomputed,0.5,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC,FC,SC,False,683,195,64620,64620,0.00551592791453,-0.0041738008148968,0.9143961668014526,0.1376430839300155,0.1282051282051282,0.9199737015121632,ok,6b5eb84,3c86468f,precomputed,0.5,10.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC,FC,SC,False,683,195,64620,64620,0.0057314760051667,-0.0400635972619056,0.91007661819458,0.1361349523067474,0.1641025641025641,0.9036160420775804,ok,6b5eb84,cb4d2624,precomputed,1.0,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC,FC,SC,False,683,195,64620,64620,0.0054521933197975,0.0042694718576967,0.9148365259170532,0.1378268152475357,0.1589743589743589,0.9204207758053912,ok,6b5eb84,fa3c439c,precomputed,1.0,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC,FC,SC,False,683,195,64620,64620,0.0054996055550873,-0.0017710337415337,0.9146057367324828,0.1372701227664947,0.123076923076923,0.9209204470742932,ok,6b5eb84,d193a903,precomputed,1.0,10.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC,FC,SC,False,683,195,64620,64620,0.0057865632697939,-0.0486121773719787,0.9091928601264954,0.1340804249048233,0.1487179487179487,0.9061406969099276,ok,6b5eb84,277c753e,precomputed,2.0,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC,FC,SC,False,683,195,64620,64620,0.0054810750298202,-0.0003959633759222,0.9142770767211914,0.1369795352220535,0.1538461538461538,0.920525969756739,ok,6b5eb84,59871ac6,precomputed,2.0,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC,FC,SC,False,683,195,64620,64620,0.0054857698269188,0.0002666204818524,0.9147744178771972,0.1356685161590576,0.1179487179487179,0.9213412228796845,ok,6b5eb84,5cc18c3b,precomputed,2.0,10.0
reconstruction,Glasser,3,pca_pls,pca_pls,SC,SC,FC,False,683,195,64620,64620,0.0141681376844644,-0.0633414983749389,0.8249361515045166,0.0732676461338996,0.0564102564102564,0.6975673898750823,ok,6b5eb84,69368456,precomputed,,
reconstruction,Glasser,3,bayesian_ridge,bayesian_ridge,SC,SC,FC,False,683,195,64620,64620,0.0133726326748728,-0.0029751393012702,0.8343607783317566,0.1006087884306907,0.0769230769230769,0.7417488494411572,ok,6b5eb84,237e026c,precomputed,,
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC,SC,FC,False,683,195,64620,64620,0.0144097637385129,-0.0823326185345649,0.8217117786407471,0.0867116451263427,0.041025641025641,0.7271005917159763,ok,6b5eb84,a30c3317,precomputed,0.5,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC,SC,FC,False,683,195,64620,64620,0.0134465172886848,-0.0085611371323466,0.8334019780158997,0.0858242511749267,0.0564102564102564,0.7290203813280737,ok,6b5eb84,f9e2bf37,precomputed,0.5,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC,SC,FC,False,683,195,64620,64620,0.0134598203003406,-0.0069279219023883,0.8331573605537415,0.0846482664346695,0.0564102564102564,0.7261275476660092,ok,6b5eb84,9ebb0233,precomputed,0.5,10.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC,SC,FC,False,683,195,64620,64620,0.0146281868219375,-0.098542533814907,0.8191385865211487,0.0872548818588256,0.041025641025641,0.725706771860618,ok,6b5eb84,f151cd54,precomputed,1.0,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC,SC,FC,False,683,195,64620,64620,0.0135703515261411,-0.0185214020311832,0.8318893313407898,0.0860808715224266,0.0461538461538461,0.7301249178172255,ok,6b5eb84,136fd3c7,precomputed,1.0,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC,SC,FC,False,683,195,64620,64620,0.0134382313117384,-0.005628400016576,0.833446741104126,0.0842598751187324,0.0512820512820512,0.7266798159105852,ok,6b5eb84,d689aae6,precomputed,1.0,10.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC,SC,FC,False,683,195,64620,64620,0.014712106436491,-0.1046628281474113,0.8181875348091125,0.0870379582047462,0.041025641025641,0.7244707429322814,ok,6b5eb84,3db42712,precomputed,2.0,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC,SC,FC,False,683,195,64620,64620,0.0136852208524942,-0.0273796003311872,0.8305060267448425,0.0861801654100418,0.0512820512820512,0.7290466798159105,ok,6b5eb84,e7c4e10a,precomputed,2.0,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC,SC,FC,False,683,195,64620,64620,0.0134250978007912,-0.0048923594877123,0.8336367011070251,0.0827328190207481,0.0564102564102564,0.7274950690335306,ok,6b5eb84,70c554c9,precomputed,2.0,10.0
reconstruction,Glasser,3,pca_pls,pca_pls,bv,bv,SC,False,683,195,16,64620,0.0054065329022705,0.0171036850661039,0.914723575115204,0.1600305438041687,0.0923076923076923,0.8642735042735042,ok,6b5eb84,b77f053b,precomputed,,
reconstruction,Glasser,3,bayesian_ridge,bayesian_ridge,bv,bv,SC,False,683,195,16,64620,0.005350615363568,0.0260262787342071,0.9156394004821776,0.1661081314086914,0.0769230769230769,0.8707429322813938,ok,6b5eb84,d3d2b35e,precomputed,,
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,64620,0.0056530456058681,-0.0211714170873165,0.9107683300971984,0.1343658566474914,0.0358974358974358,0.7619460880999342,ok,6b5eb84,bed2f329,precomputed,0.5,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,64620,0.0053942911326885,0.0192524325102567,0.9149649739265442,0.1591270118951797,0.1076923076923077,0.8691650230111768,ok,6b5eb84,fef2857b,precomputed,0.5,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,64620,0.0053803152404725,0.0206623654812574,0.9155453443527222,0.1633815020322799,0.1128205128205128,0.8864694280078895,ok,6b5eb84,d7813f49,precomputed,0.5,10.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,64620,0.0058536054566502,-0.0514313727617263,0.9074919819831848,0.1164670139551162,0.0358974358974358,0.7046416831032216,ok,6b5eb84,3c88edef,precomputed,1.0,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,64620,0.0054425848647952,0.0120071694254875,0.9141814112663268,0.1495485752820968,0.0717948717948717,0.8540959894806048,ok,6b5eb84,7c8e92bd,precomputed,1.0,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,64620,0.0053707640618085,0.0226488932967185,0.9155848026275636,0.1622274816036224,0.1282051282051282,0.8868113083497698,ok,6b5eb84,78266c17,precomputed,1.0,10.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,64620,0.006159275304526,-0.0959626287221908,0.9025723934173584,0.0955245420336723,0.0461538461538461,0.6598816568047337,ok,6b5eb84,51b31cdd,precomputed,2.0,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,64620,0.0055228369310498,-2.594513716758229e-05,0.9128953218460084,0.1350258290767669,0.0564102564102564,0.8311374095989481,ok,6b5eb84,8b2a2b05,precomputed,2.0,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,64620,0.0053777415305376,0.0219644047319889,0.9154647588729858,0.1589849591255188,0.1025641025641025,0.8776594345825115,ok,6b5eb84,a7181bbc,precomputed,2.0,10.0
reconstruction,Glasser,3,pca_pls,pca_pls,bv,bv,FC,False,683,195,16,64620,0.0136445797979831,-0.0205143187195062,0.8303843140602112,0.0577117316424846,0.0,0.619171597633136,ok,6b5eb84,b66fe7df,precomputed,,
reconstruction,Glasser,3,bayesian_ridge,bayesian_ridge,bv,bv,FC,False,683,195,16,64620,0.0134596740826964,-0.0069655217230319,0.8329874873161316,0.0565480552613735,0.0051282051282051,0.629112426035503,ok,6b5eb84,a688123d,precomputed,,
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,64620,0.014243584126234,-0.0641527399420738,0.8227353096008301,0.0499580688774585,0.0205128205128205,0.5895595003287311,ok,6b5eb84,a12363ad,precomputed,0.5,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,64620,0.0136356279253959,-0.0196505058556795,0.8305076360702515,0.0558809489011764,0.0051282051282051,0.6251150558842866,ok,6b5eb84,9318606c,precomputed,0.5,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,64620,0.0134805310517549,-0.0081968465819954,0.8326989412307739,0.0564256832003593,0.0,0.6361867192636423,ok,6b5eb84,fd8f021c,precomputed,0.5,10.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv,bv,FC,False,683,195,16,64620,0.0147877596318721,-0.1039371863007545,0.8162935972213745,0.0458846166729927,0.0307692307692307,0.5725180802103879,ok,6b5eb84,9cec4a3f,precomputed,1.0,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv,bv,FC,False,683,195,16,64620,0.0137493088841438,-0.0279747545719146,0.8289920091629028,0.0539350323379039,0.0102564102564102,0.61922419460881,ok,6b5eb84,48db8f22,precomputed,1.0,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv,bv,FC,False,683,195,16,64620,0.0134992385283112,-0.0095619428902864,0.8324185609817505,0.0558567829430103,0.0,0.6341880341880342,ok,6b5eb84,a247f8d2,precomputed,1.0,10.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv,bv,FC,False,683,195,16,64620,0.0156370867043733,-0.166049063205719,0.8064957857131958,0.0381057038903236,0.0205128205128205,0.5541091387245234,ok,6b5eb84,79d52ade,precomputed,2.0,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv,bv,FC,False,683,195,16,64620,0.0139450216665863,-0.0422611869871616,0.8264890909194946,0.0500034317374229,0.0153846153846153,0.6093096646942802,ok,6b5eb84,9acc729f,precomputed,2.0,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv,bv,FC,False,683,195,16,64620,0.0135186174884438,-0.0109738549217581,0.8321459889411926,0.0547580830752849,0.0051282051282051,0.6339776462853386,ok,6b5eb84,c1aeea39,precomputed,2.0,10.0
reconstruction,Glasser,3,pca_pls,pca_pls,demo,demo,SC,False,683,195,10,64620,0.0054794522002339,0.0022443854250013,0.9143202304840088,0.1277061402797699,0.0205128205128205,0.7585272846811308,ok,6b5eb84,aea645a5,precomputed,,
reconstruction,Glasser,3,bayesian_ridge,bayesian_ridge,demo,demo,SC,False,683,195,10,64620,0.0054316348396241,0.0104408068582415,0.9151132702827454,0.1403630524873733,0.0256410256410256,0.7843786982248521,ok,6b5eb84,457bed05,precomputed,,
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",demo,demo,SC,False,683,195,10,64620,0.0055830376222729,-0.0133029725402593,0.9126712679862976,0.1101252138614654,0.0102564102564102,0.7016699539776463,ok,6b5eb84,f9c92d01,precomputed,0.5,0.1
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",demo,demo,SC,False,683,195,10,64620,0.0054898839443922,0.0012835813686251,0.914178729057312,0.1221497356891632,0.0153846153846153,0.7559237343852728,ok,6b5eb84,fde71b90,precomputed,0.5,1.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",demo,demo,SC,False,683,195,10,64620,0.005450761411339,0.0074358349665999,0.9149110317230223,0.1279914528131485,0.0205128205128205,0.7867192636423406,ok,6b5eb84,6c5614b6,precomputed,0.5,10.0
reconstruction,Glasser,3,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",demo,demo,SC,False,683,195,10,64620,0.0056532174348831,-0.0235741883516311,0.9115732312202454,0.1023489162325859,0.0307692307692307,0.6677449046679815,ok,6b5eb84,47f23075,precomputed,1.0,0.1
